qid	reason
5a68e2c88476ee001a58a839	E
5ad0d3fb645df0001a2d05c0	#
5a8ca135fd22b3001a8d8c32	E
5a3ab0eb3ff257001ab841f6	E
5acfd1f277cf76001a6861ca	#
5a7d2c8d70df9f001a874ff6	E
5a7e7aba48f7d9001a063734	E
5a8300f5e60761001a2eb2df	A
5ad0a760645df0001a2cffb5	N
5ad24cbcd7d075001a428c02	X
5a8a2a4e3b2508001a72a701	E
5a5d24015e8782001a9d5e8a	X
5ad2b67cd7d075001a42a012	#
5aced07f32bba1001ae4b547	#
5a79cfce17ab25001a8a00b5	N
5ad40a15604f3c001a3fff83	I
5acf5ed177cf76001a684c90	E
5ad2bf7ed7d075001a42a0d5	A
5a205e3c54a786001a36b31f	E
5a7e3b4270df9f001a8755cf	I
5a7a175117ab25001a8a0319	E
5ad171a3645df0001a2d1bd0	A
5a7df3ba70df9f001a875360	#
5ad3fb9e604f3c001a3ffb6c	E
5acfc3cd77cf76001a685da9	A
5ad19312645df0001a2d2018	N
5ace3b7d32bba1001ae49fb1	A
5a817f9831013a001a334c5f	E
5a8cd41afd22b3001a8d8f07	E
5a8639c1b4e223001a8e74ef	E
5a149ddea54d4200185292a8	A
5ad691e4191832001aa7b251	E
5ad3f728604f3c001a3ffa17	I
5ad01ba277cf76001a686a36	N
5ad0c7df645df0001a2d0302	A
5acd78c707355d001abf43c0	A
5ad21390d7d075001a428348	N
5acf9a3777cf76001a685413	#
5a836fe6e60761001a2eb6eb	E
5a3c823dcc5d22001a521dee	I
5acfb87077cf76001a685a5b	E
5a7ca8cee8bc7e001a9e1f7a	A
5ad2a075d7d075001a429c97	I
5acd6ad707355d001abf4132	A
5ad01ce177cf76001a686a6d	E
5ad36651604f3c001a3fe066	X
5a397a882f14dd001ac7239a	N
5a1103d606e79900185c34d8	A
5a611752e9e1cc001a33ced9	I
5a830244e60761001a2eb2f0	N
5ad0a760645df0001a2cffb6	A
5a3bda68cc5d22001a521bca	X
5a304865f1f7c7001ab92d34	E
5ad411f0604f3c001a40021a	N
5ace638f32bba1001ae4a540	E
5ad2d117d7d075001a42a344	E
5ace91ab32bba1001ae4aa5d	N
5a209dd78a6e4f001aa08dd6	X
5acfaa0c77cf76001a6857b4	A
5ad3fb9e604f3c001a3ffb6b	A
5a518f14b308da001a5a22fc	N
5a10f78906e79900185c3497	A
5a8dc135df8bba001a0f9bcc	A
5acee13032bba1001ae4b83b	#
5a860e2eb4e223001a8e7414	E
5acf59a177cf76001a684bfe	#
5ace694132bba1001ae4a603	X
5a7ce1b8e8bc7e001a9e20a8	A
5a5452c3134fea001a0e1721	X
5ad3a94e604f3c001a3feb12	X
5ad39adb604f3c001a3fe87c	E
5ace6f4e32bba1001ae4a6a5	X
5a7de93570df9f001a8752f7	E
5a68e2c88476ee001a58a838	I
5ad3b065604f3c001a3feca1	#
5a6119b1e9e1cc001a33cf0b	E
5ace426332bba1001ae4a0e5	#
5a62688bf8d794001af1bfc3	X
5a7b571321c2de001afe9f04	N
5acfd0d477cf76001a686172	#
5a596a473e1742001a15d0d3	E
5ace6f4e32bba1001ae4a6a6	I
5a878b751d3cee001a6a1227	E
5a299bd203c0e7001a3e184f	#
5ad3dbc5604f3c001a3ff3e1	X
5a8c8aacfd22b3001a8d8a64	A
5ad377e5604f3c001a3fe386	A
59fb3669ee36d60018400d71	I
5acf4ae377cf76001a684b29	E
5acfa63b77cf76001a685708	X
5a6b036ba9e0c9001a4e9e61	E
5ad5612c5b96ef001a10ad28	N
5ad17ec0645df0001a2d1e40	#
5ad160f9645df0001a2d1919	N
59d290b72763a600182840c6	#
5a56941d6349e2001acdce53	X
5a62458cf8d794001af1bf1a	E
5a7c67b9e8bc7e001a9e1d89	A
5a8ce670fd22b3001a8d8fd8	A
5acfb3c477cf76001a685980	E
5acd596407355d001abf3e33	I
5a6227aaf8d794001af1be97	I
5ad18d1c645df0001a2d1f03	E
5a6227aaf8d794001af1be96	E
5ad16abe645df0001a2d1a76	N
5a1f6f6654a786001a36b2c1	E
5ad232d0d7d075001a42877a	E
5acd68e807355d001abf40fe	#
5a0d0a3ff5590b0018dab72b	A
5a8a4b583b2508001a72a9ec	E
5a6117cfe9e1cc001a33cee4	E
5ad2ae2ed7d075001a429eec	#
5a1255f16614be00188f250c	E
5ad24b36d7d075001a428bdd	E
5acf9cbb77cf76001a6854e6	N
5ace258532bba1001ae49bb9	A
5ad3bc2d604f3c001a3feeea	A
5a45ae7c19a820001a1edaff	A
5accfdb907355d001abf3130	#
59d290b72763a600182840c5	I
5acd591207355d001abf3e1f	A
5ad0261f77cf76001a686bb7	E
5a774ac42d6d7f001a4a9fb5	E
5ad3a94e604f3c001a3feb13	X
5a14d437a54d42001852936c	N
5ad3eb6c604f3c001a3ff729	#
5a838cb9e60761001a2eb7b4	#
5a36fffb95360f001af1b3bf	#
5ad3bc2d604f3c001a3feeeb	A
5a611b8ce9e1cc001a33cf28	I
5a726faa53a187001ae6311d	E
5a68e9e48476ee001a58a880	E
5a4fee97af0d07001ae8cca5	A
5ad3f1d6604f3c001a3ff894	N
5a8a4c4d3b2508001a72aa0a	#
5a54e4f7134fea001a0e1756	A
5ad40fec604f3c001a40017b	E
5ad394ee604f3c001a3fe72a	N
5ad217acd7d075001a4283e3	E
5ad2a391d7d075001a429d52	E
5ad3ccb6604f3c001a3ff155	N
5a7b5ae321c2de001afe9f54	A
5a712f290efcfe001a8afd99	E
5a74cde942eae6001a389ab2	E
5ad4044a604f3c001a3ffdc8	I
5ace951c32bba1001ae4aae6	X
5a580e33770dc0001aeeffa3	E
5ad2af74d7d075001a429f0b	#
5a7b5ae321c2de001afe9f53	#
5a4d7b69755ab9001a10f3fd	A
5ace91ab32bba1001ae4aa5c	E
5a4579da19a820001a1eda70	N
5a2c277dbfd06b001a5aea05	A
5a611202e9e1cc001a33ce96	E
5ad3d344604f3c001a3ff283	N
5ad21357d7d075001a428340	A
5acd063507355d001abf31d1	#
5acd249f07355d001abf369d	N
5a6fdd4c8abb0b001a675fd5	E
5ace05dc32bba1001ae4998e	E
5ace9d1232bba1001ae4acec	A
5a223afd819328001af38a3f	E
5ace7b5932bba1001ae4a7b7	E
5a35ca66788daf001a5f8673	A
5aced94e32bba1001ae4b750	A
5a51c418b308da001a5a2386	I
5ad0c1be645df0001a2d01e4	I
5a84a5ed7cf838001a46aa01	A
5a2ecf6fa83784001a7d24bc	A
5a60de02e9e1cc001a33cdb6	N
5ad0d3fb645df0001a2d05bd	I
5acfc95277cf76001a685f92	A
5ad3f728604f3c001a3ffa16	#
5a623299f8d794001af1bed2	E
5ad35760604f3c001a3fddf6	I
5a2f5361a83784001a7d2711	A
5ace993e32bba1001ae4ac20	E
5a8ccdb1fd22b3001a8d8eba	E
5a80e8748f0597001ac00203	E
5a149249a54d420018529250	A
5ad3a6d2604f3c001a3feac1	X
5aceb7e032bba1001ae4b16f	A
5a3715fc95360f001af1b3f5	I
5a62b160f8d794001af1c1b8	A
5ad4231b604f3c001a400813	N
5a79dfc117ab25001a8a013a	N
5ace993e32bba1001ae4ac1f	E
5ad31430604f3c001a3fdb3b	N
5a07f8453fc87400182070ce	E
5a57da44770dc0001aeefe1c	N
5a7db48670df9f001a87505f	#
5ad41dff604f3c001a400600	#
5a8d800edf8bba001a0f9abe	E
5a65ddfcc2b11c001a425d81	E
5ad0c52b645df0001a2d02ab	N
5a81374031013a001a334be7	E
5a62c7a2f8d794001af1c224	X
5ad4200d604f3c001a4006d9	E
5a3b5bd73ff257001ab84435	N
5a69bb695ce1a5001a9696d1	E
5a3ac4c83ff257001ab84269	E
5ad2e812604f3c001a3fd985	E
5ad0a85e645df0001a2cffc6	#
5a81b0f531013a001a334d7b	X
5ad4044a604f3c001a3ffdc5	A
5ad231c0d7d075001a428732	N
5ad35ab6604f3c001a3fde60	I
5a68e2c88476ee001a58a83a	I
5ad192a3645df0001a2d2004	A
5ad4044a604f3c001a3ffdc9	N
5ace412d32bba1001ae4a0ab	#
5ad3bc2d604f3c001a3feee9	E
5ad3d398604f3c001a3ff28d	E
5ad50e3e5b96ef001a10ab1e	E
5ad4228c604f3c001a4007cf	X
5a7c9a3de8bc7e001a9e1eee	A
5ad29038d7d075001a429a8c	N
5ad2f87c604f3c001a3fda71	#
5ace39e332bba1001ae49f4b	E
5ad3a985604f3c001a3feb1b	E
5acd703107355d001abf422d	X
5a4563f819a820001a1eda53	A
5a690b308476ee001a58aa2d	E
5ad3f1d6604f3c001a3ff893	A
5a7e703248f7d9001a0636f1	I
5a578ae4770dc0001aeefc8b	N
5a3ab0693ff257001ab841ee	X
5acfd04977cf76001a686160	A
5ace1bcb32bba1001ae49aed	#
5acfeae177cf76001a686495	E
5ad4a079ba00c4001a268e4e	A
5a515f57ce860b001aa3fd56	#
5a611015e9e1cc001a33ce7f	E
5ad283add7d075001a429854	#
5acee25532bba1001ae4b86a	N
5ad13561645df0001a2d1173	A
5aceddb032bba1001ae4b7a5	E
5a0ca861f5590b0018dab4c3	E
5ad4eb5c5b96ef001a10a657	I
5acf4ae377cf76001a684b2b	A
5ad3e8a6604f3c001a3ff663	A
5ad5fa5f5b96ef001a10af83	N
5ad2a2b9d7d075001a429d1c	X
5acfbb4977cf76001a685af8	I
5a8dc8addf8bba001a0f9c11	E
5a8ca6b4fd22b3001a8d8cbf	A
5acfc2d177cf76001a685d63	N
5a0cf06ef5590b0018dab67a	N
5ad0d822645df0001a2d067b	E
5acfaa0c77cf76001a6857b5	A
5a516918ce860b001aa3fd98	E
5a652128c2b11c001a425c52	A
5a63e3c77f3c80001a150b7b	#
5a4fd57aaf0d07001ae8cc3a	A
5acecb0a32bba1001ae4b429	X
5ad0a651645df0001a2cff8d	I
5a7e755348f7d9001a06370c	E
5a6909a08476ee001a58aa04	E
5ad3a4a3604f3c001a3fea8e	E
5a20a37a8a6e4f001aa08df1	E
5a8dc8addf8bba001a0f9c13	X
5a7dc51370df9f001a87515d	E
5ad34b7b604f3c001a3fdca1	I
5a6513c9c2b11c001a425be5	A
5a8cd41afd22b3001a8d8f08	X
5a5fe4d1eae51e001ab14cf1	E
5ad2ceb6d7d075001a42a2ee	#
5a85ad91b4e223001a8e7192	A
5a03718aaf157d001818f421	I
5a54183abdaabd001a386834	E
5ad34b7b604f3c001a3fdc9e	X
5ad2362ad7d075001a4287fe	E
5acfcabb77cf76001a68600e	A
5a6b036ba9e0c9001a4e9e64	E
5ad3cbbe604f3c001a3ff12e	E
5acd736a07355d001abf42f5	A
5a399c492f14dd001ac7248c	E
5acfb87077cf76001a685a5a	E
5ad35625604f3c001a3fddce	#
5acfe8f777cf76001a68642f	X
5a4c55277a6c4c001a2bbbf6	#
5acdf66132bba1001ae498ec	X
5a551bb5134fea001a0e1933	I
59d28a992763a6001828408a	E
5a836eeee60761001a2eb6d8	X
5a42d4e74a4859001aac735b	X
5a62cab1f8d794001af1c23a	E
59fc2a67a9fb160018f10db9	A
5ace076932bba1001ae499b7	A
5a285908d1a287001a6d0bb7	A
5a628335f8d794001af1c087	#
5a5d67e95e8782001a9d5ef0	X
5a1e0fb23de3f40018b26484	N
5ad355cd604f3c001a3fddb0	E
5a39950a2f14dd001ac72422	A
5a7a3bd517ab25001a8a03dc	E
5ad3f7c5604f3c001a3ffa44	E
5a3c86ebcc5d22001a521df6	A
5a7fb0f18f0597001ac0007b	A
5ad0eaf1645df0001a2d0854	E
5a4fea83af0d07001ae8cc89	X
5ad0c7b1645df0001a2d02fa	E
5ad2e812604f3c001a3fd988	E
5a7b5c8221c2de001afe9f6f	E
5a7744042d6d7f001a4a9f8d	E
5a8a4c4d3b2508001a72aa0d	E
5a20a37a8a6e4f001aa08df0	#
5a7d2c8d70df9f001a874ff4	E
5a5e5c895bc9f4001a75af51	N
5a2aae235b078a001a2f06a3	#
5a581305770dc0001aeeffdc	E
5a650b16c2b11c001a425bb3	E
5a84b82d7cf838001a46aa57	#
5ad0d822645df0001a2d067c	I
5a32eeb4bd0d7f001aef9516	N
5ad14d49645df0001a2d1696	E
5a3c823dcc5d22001a521df0	E
5ace321932bba1001ae49d92	A
5ad3a050604f3c001a3fe98d	N
5acfaa0c77cf76001a6857b2	E
5a6116aae9e1cc001a33cecf	I
5a6b6844a9e0c9001a4e9f59	A
5a85c4b0b4e223001a8e7209	N
5ad40662604f3c001a3ffe55	N
5a7a175117ab25001a8a0318	E
5a87aa881d3cee001a6a12c8	E
5ace076932bba1001ae499b6	A
5ace7cbc32bba1001ae4a7db	E
5ace9f4732bba1001ae4ad7d	E
5ad39adb604f3c001a3fe87f	#
5ad411f0604f3c001a400219	A
5a7a3bd517ab25001a8a03e0	I
5acd177407355d001abf344d	A
5ad17132645df0001a2d1bae	A
5a39950a2f14dd001ac72420	I
5ace1c4a32bba1001ae49af7	#
5a830ed5e60761001a2eb33b	A
5a631a8968151a001a9221dc	E
5a8ce413fd22b3001a8d8fbc	E
5ad0d822645df0001a2d067a	I
5a6a60c0a9e0c9001a4e9dc4	E
5a42aa7b4a4859001aac728a	E
5a46b10b5fd40d001a27dc75	E
5ad0193b77cf76001a6869dc	A
5ad421e9604f3c001a400794	#
5a0cb00ef5590b0018dab501	X
5acf86e977cf76001a6850ef	A
5a65d2b2c2b11c001a425d6e	E
5a611752e9e1cc001a33ced6	#
5a8a2ffa3b2508001a72a7a5	E
5a56d93f6349e2001acdcf9c	E
5ad3e076604f3c001a3ff4ba	E
5a2ef61ca83784001a7d25ea	E
5ace7cbc32bba1001ae4a7dc	E
5ad0b111645df0001a2d006a	I
5acebc7c32bba1001ae4b248	N
5acee61232bba1001ae4b8f8	E
5a2c644dbfd06b001a5aeb4f	E
5a285880d1a287001a6d0bae	A
5acd78ce07355d001abf43c7	A
5a59573e3e1742001a15d083	E
5ad27df7d7d075001a4296ec	N
5a878b751d3cee001a6a1226	A
5ad2e95d604f3c001a3fd9b6	I
5a57ec9d770dc0001aeefec7	#
5a6fd6dd8abb0b001a675fa1	I
5ad40662604f3c001a3ffe59	I
5a8c839afd22b3001a8d89d6	N
5acd7fff07355d001abf448d	N
5a07dcd73fc8740018207024	E
5acfa7fc77cf76001a68574e	A
5ad15331645df0001a2d1778	E
5a07f8453fc87400182070cb	E
5ad2f00b604f3c001a3fda08	X
5ad5612c5b96ef001a10ad29	E
5a2d535af28ef0001a526484	A
5ad42479604f3c001a4008a1	#
5a2f5361a83784001a7d2712	X
5ad37514604f3c001a3fe2e4	X
5ad0c966645df0001a2d0352	A
5ad0156177cf76001a686934	I
5a7f992b48f7d9001a0637c5	A
5ad3d182604f3c001a3ff208	N
5a711c850efcfe001a8afd47	A
5a65ddfcc2b11c001a425d82	E
5a5adcad9c0277001abe71f6	E
5acecfd032bba1001ae4b507	A
5ad4d9b75b96ef001a10a39e	#
5ad2131dd7d075001a42831f	N
5acd5ad807355d001abf3e92	N
5acd579107355d001abf3def	A
5a82107a31013a001a335182	X
5a68d7368476ee001a58a7e1	E
5aceb98332bba1001ae4b1d4	N
5a84d2627cf838001a46aac5	A
5acd1ab607355d001abf3538	A
5a3af49f3ff257001ab8436f	E
5a368e4b95360f001af1b27f	I
5ad2c8b1d7d075001a42a20d	E
5a51ced4b308da001a5a23c9	E
5a2ab8595b078a001a2f06cd	E
5acf9e6477cf76001a68556c	A
5a581305770dc0001aeeffda	E
5a81237f31013a001a334b9b	E
5a397b6a2f14dd001ac723ab	A
5ad4f89c5b96ef001a10a819	E
5ad01ba277cf76001a686a35	A
5a42bf8e4a4859001aac72d4	A
5a56b4176349e2001acdcef9	E
5a68f70d8476ee001a58a934	E
5a5452c3134fea001a0e1720	A
5a2ecf6fa83784001a7d24bb	E
5ad01ce177cf76001a686a6e	E
5a0dfc19d7c85000188644ab	A
5a4eaf6baf0d07001ae8cbc6	X
5a1f6f6654a786001a36b2bd	E
5a8a35233b2508001a72a80c	E
5a5690656349e2001acdce41	A
5a1492c8a54d42001852925c	X
5a83518ce60761001a2eb56e	I
5a8ddee1df8bba001a0f9cd8	X
5a7e668548f7d9001a0636a9	E
5a8cc9a1fd22b3001a8d8e72	#
5acd50df07355d001abf3cfd	#
5ad5006e5b96ef001a10a8ff	A
5a8c838bfd22b3001a8d89d0	E
5a53e3bbbdaabd001a3867be	E
5ad13ae0645df0001a2d12e8	E
5acec1e932bba1001ae4b2e3	A
5ad18fb3645df0001a2d1f6f	I
5a3c6218cc5d22001a521d96	E
5a65e3e3c2b11c001a425dbd	E
5a5949883e1742001a15d04e	A
5acfae2b77cf76001a68581f	I
5ad40f95604f3c001a400168	A
5a56d93f6349e2001acdcf9b	I
5a60dc27e9e1cc001a33cdae	E
5ad17f1f645df0001a2d1e4a	I
5a8a42993b2508001a72a91a	E
5acfc95277cf76001a685f94	A
5a399c492f14dd001ac7248b	N
5a848d097cf838001a46a916	E
5a847e367cf838001a46a876	E
5a104761decec900184755f9	X
5a8dc8addf8bba001a0f9c12	I
5a8ddee1df8bba001a0f9cd9	X
5ad4cb6e5b96ef001a10a0eb	E
5a7b54ff21c2de001afe9edd	A
59d28ef42763a600182840b3	#
5ad0239977cf76001a686b75	X
5ad16aef645df0001a2d1a7f	X
5acd5bb107355d001abf3eb9	#
5ad49966ba00c4001a268d1b	E
5a628f99f8d794001af1c0db	N
5ad22e28d7d075001a42865c	N
5a284fffd1a287001a6d0b55	A
5a7ea02948f7d9001a063785	E
5a8a267d3b2508001a72a6c1	I
5a74c68b42eae6001a389a8d	E
5ad23c18d7d075001a428874	N
5a65dc17c2b11c001a425d77	E
5ad5fa5f5b96ef001a10af82	X
5a7dccd270df9f001a8751a9	X
5a6a60c0a9e0c9001a4e9dc3	E
5ad3adea604f3c001a3fec1f	E
5acebef832bba1001ae4b290	N
5acf9cbb77cf76001a6854e8	A
5a62cab1f8d794001af1c23c	E
5a56d93f6349e2001acdcf98	I
5ace978d32bba1001ae4ab79	A
5a6b5ebba9e0c9001a4e9f50	A
5a21c7658a6e4f001aa08eb4	E
5ad01ba277cf76001a686a34	E
5a8a267d3b2508001a72a6c2	E
5ace23ca32bba1001ae49b8c	#
5ad2d2c4d7d075001a42a393	A
5a26f3c9c93d92001a400391	N
5a3afa3c3ff257001ab84384	E
5a64fdf2c2b11c001a425b7f	E
5a7a20d417ab25001a8a035e	E
5ad11389645df0001a2d0c84	X
5a7ccc70e8bc7e001a9e204b	A
5a2c952bbfd06b001a5aebdc	E
5a7c8af6e8bc7e001a9e1ea8	A
5a66f6ddf038b7001ab0c133	E
5a7fc8148f0597001ac000be	X
5a650f77c2b11c001a425bd0	N
5ad39a8b604f3c001a3fe875	A
5acd78ce07355d001abf43c6	N
5ad0101877cf76001a686872	E
5a8315c1e60761001a2eb3b3	#
5a35d139788daf001a5f868c	A
5ace28e732bba1001ae49c18	E
5ad39a8b604f3c001a3fe873	E
5ace7b5932bba1001ae4a7b8	E
5a21d2fc8a6e4f001aa08f26	I
5a7a3dcb17ab25001a8a03fb	A
5ad28243d7d075001a42982c	N
5ad3dcbf604f3c001a3ff416	I
5a7ccaf7e8bc7e001a9e2031	A
5ad4d50b5b96ef001a10a256	E
5a8dc135df8bba001a0f9bcd	I
5acd596407355d001abf3e31	I
5a749bfc42eae6001a389a1c	E
5a8dc135df8bba001a0f9bca	E
5a8ce670fd22b3001a8d8fdc	#
5ace9f4732bba1001ae4ad81	E
5acd2c8407355d001abf37ce	A
5ad4c7595b96ef001a10a045	A
5a32d9f7bd0d7f001aef949e	E
5ace9a4432bba1001ae4ac59	E
5ad3ce4d604f3c001a3ff1b5	#
5a8cb1d8fd22b3001a8d8d52	E
5ad0d822645df0001a2d0679	E
5ad3a94e604f3c001a3feb11	A
5a65d2b2c2b11c001a425d6d	E
5acfbb6c77cf76001a685b05	A
5a7b816b21c2de001afea0c0	I
5a8cdae5fd22b3001a8d8f4c	A
59fb200cee36d60018400d2b	E
5ad0c4b9645df0001a2d0279	E
5a7a198217ab25001a8a032d	E
5ad2ae2ed7d075001a429eed	E
5a7b580921c2de001afe9f20	N
5a74e61142eae6001a389b28	A
5ace38df32bba1001ae49f09	E
5ad28243d7d075001a42982b	N
5acecc4b32bba1001ae4b46a	X
5aceb8e532bba1001ae4b1af	A
5a8a402c3b2508001a72a8cc	E
5acd893b07355d001abf4639	N
5ad139b1645df0001a2d128b	#
5ace9f4732bba1001ae4ad80	A
5ace370d32bba1001ae49eb5	#
5a67758df038b7001ab0c24e	A
5a551bb5134fea001a0e1932	I
5aced2ee32bba1001ae4b5ff	N
5a6279f4f8d794001af1c01b	I
5a2ef2e3a83784001a7d25c5	E
5ad3dbc5604f3c001a3ff3e2	E
5ad2213dd7d075001a4284d4	I
5a2c952bbfd06b001a5aebde	E
5ad217acd7d075001a4283e4	I
5a820bf031013a001a33513f	X
5acf7f8777cf76001a684fc4	A
5ad2de1cd7d075001a42a580	X
5a67a637f038b7001ab0c3e7	E
5a85ddf3b4e223001a8e723e	E
5a7b4e5d21c2de001afe9e9a	A
5a1071b9decec90018475677	E
5acee22032bba1001ae4b85f	E
5a62a317f8d794001af1c17d	A
5a12dbf66614be00188f2553	E
5a46f8475fd40d001a27dd11	E
5a35d139788daf001a5f868b	E
5a726faa53a187001ae6311e	E
5ad2531dd7d075001a428d17	E
5a5676156349e2001acdcd8c	E
5a817f9831013a001a334c60	E
5ad1a85e645df0001a2d2190	N
5a60dc27e9e1cc001a33cdaf	E
5ace4eb332bba1001ae4a241	E
5a836fe6e60761001a2eb6ed	N
5a87300c1d3cee001a6a1116	I
5a7ce270e8bc7e001a9e20b5	E
5ad2362ad7d075001a4287fd	A
5a399c492f14dd001ac7248d	A
5a6bb3484eec6b001a80a4f6	E
5a0f34b3decec900184754bd	A
5acfa7fc77cf76001a685751	X
5a7b5c8221c2de001afe9f6e	E
5a5cf3d75e8782001a9d5e2e	#
5acebb2432bba1001ae4b211	A
5a27f7b4d1a287001a6d0a69	E
5a8d800edf8bba001a0f9abf	E
5acf86e977cf76001a6850f0	A
5aceddfb32bba1001ae4b7aa	N
5ad3903d604f3c001a3fe64b	E
5a7513c097ca42001a521e6d	E
5ad0c8d3645df0001a2d032b	A
5acfb88f77cf76001a685a64	#
59d28ef42763a600182840b1	I
5a285880d1a287001a6d0baf	A
5acfa7fc77cf76001a685752	X
5acebb8e32bba1001ae4b22c	#
5ad13f29645df0001a2d139a	E
5acfb4ef77cf76001a6859b3	A
5a7dccd270df9f001a8751aa	E
5a84a5ed7cf838001a46aa03	E
5a74990f42eae6001a389a0b	E
5ad213d7d7d075001a42835b	A
5a46b10b5fd40d001a27dc72	E
5a8392a5e60761001a2eb7e5	#
5a8a267d3b2508001a72a6c5	I
5acd249f07355d001abf369c	A
5a2977c803c0e7001a3e1784	A
5acd810007355d001abf44a6	A
5a0f91a2decec900184755d1	N
5a7b745721c2de001afea026	A
5a8361d5e60761001a2eb639	E
5a838cb9e60761001a2eb7b1	#
5a8a42993b2508001a72a919	E
5a580e33770dc0001aeeffa1	E
5ad014c577cf76001a686922	E
5a515f57ce860b001aa3fd55	#
5acfd0d477cf76001a686173	A
5a2ef0e3a83784001a7d25ac	E
5a03718aaf157d001818f424	X
5aced63c32bba1001ae4b699	A
5a8a22833b2508001a72a64d	E
5ad14c7f645df0001a2d1659	E
5ace412d32bba1001ae4a0a9	I
5a3e5acc378766001a0025b7	E
5ad0d822645df0001a2d0678	E
5a27f7b4d1a287001a6d0a6a	E
5ad3dcbf604f3c001a3ff415	#
5ace3b7d32bba1001ae49fb2	I
5ad3fd15604f3c001a3ffbcf	#
5a149ddea54d4200185292a9	A
5ad3d398604f3c001a3ff28a	A
5ace83bd32bba1001ae4a916	E
5acd5bb107355d001abf3eb8	N
5a8c7ba2fd22b3001a8d88e8	E
5a2ef61ca83784001a7d25eb	E
5a036f02af157d001818f3fc	E
5a7de78370df9f001a8752e4	E
5a74cde942eae6001a389ab3	I
5ad0101877cf76001a686870	E
5a653a16c2b11c001a425cbd	E
59fc3e7ba9fb160018f10ddf	X
5ace28e732bba1001ae49c17	E
5ad3a438604f3c001a3fea83	X
5ace638f32bba1001ae4a53f	E
5a7b906021c2de001afea16d	A
5ad3cb49604f3c001a3ff103	I
5ace993e32bba1001ae4ac22	E
5ad0193b77cf76001a6869db	I
5a299c8103c0e7001a3e185a	A
5acd633007355d001abf4046	E
5a62a317f8d794001af1c17b	I
5ad0043f77cf76001a686762	A
59d28a992763a6001828408d	E
5ad3fb9e604f3c001a3ffb6f	N
5ad2c147d7d075001a42a106	E
5ad2d7a2d7d075001a42a42f	E
5a611333e9e1cc001a33ce9d	A
5ad0e131645df0001a2d0797	X
5a5d6c615e8782001a9d5f03	E
5a611752e9e1cc001a33ced7	E
5a7b8bc121c2de001afea135	A
5a866441b4e223001a8e754f	E
5acfb3c477cf76001a685981	E
5ace3c2732bba1001ae49fba	E
5ad3e076604f3c001a3ff4b9	E
5a3636d5788daf001a5f878d	E
5a2977c803c0e7001a3e1785	N
5a4eb85eaf0d07001ae8cbf3	A
5ace076932bba1001ae499b5	E
5a6913cb8476ee001a58aa7d	E
5a6b69e6a9e0c9001a4e9f62	A
5acd1ab607355d001abf3539	A
5ace4f4032bba1001ae4a249	E
5ace617532bba1001ae4a4c3	E
5ad2d7a2d7d075001a42a430	I
5acf5e4377cf76001a684c6b	E
5a7db48670df9f001a875060	E
5acff43f77cf76001a686602	#
5a6913cb8476ee001a58aa7a	E
5acee61232bba1001ae4b8f9	#
5acec97b32bba1001ae4b407	N
5ad014c577cf76001a686923	A
5a81374031013a001a334beb	N
5ad3fde7604f3c001a3ffc07	X
5a8cba9cfd22b3001a8d8dac	A
5ad2213dd7d075001a4284d6	E
5acebb2432bba1001ae4b212	E
5ad4dd725b96ef001a10a4c8	#
5ad421e9604f3c001a400793	#
5ad1367b645df0001a2d11a4	N
5ad133d5645df0001a2d1122	N
5ace83da32bba1001ae4a91f	X
5acd438207355d001abf3b1a	A
5a39e1dc2f14dd001ac72629	A
5a82062531013a001a335102	I
5a80f1fa8f0597001ac00219	A
5acdab1b07355d001abf48e9	X
5ad1367b645df0001a2d11a3	N
5a8cd753fd22b3001a8d8f32	E
5acf6bcf77cf76001a684dd2	A
5a39784f2f14dd001ac7236a	A
5acf688377cf76001a684da2	A
5acf933f77cf76001a6852f6	N
5ad14b6e645df0001a2d160a	X
5ad14b6e645df0001a2d1609	A
5ad22fa8d7d075001a428693	N
5ad0bf6e645df0001a2d019f	#
5acf6bcf77cf76001a684dd1	N
5ad2c5dbd7d075001a42a1a9	A
5ad22fa8d7d075001a428692	A
5a8464dd7cf838001a46a7da	#
5a5500ce134fea001a0e17d7	N
5a273563c93d92001a400427	I
5ad3e45f604f3c001a3ff57c	E
5ad2cd8bd7d075001a42a2c8	A
5ad41426604f3c001a40028e	A
5ad2c540d7d075001a42a181	A
5a4e7ec8755ab9001a10f499	A
5a8178d431013a001a334c45	A
5ad20d8cd7d075001a428280	N
5ad2c590d7d075001a42a197	A
5ad30171604f3c001a3fdaaf	E
5a78bcb5b73996001af5afc1	E
5ad02e2877cf76001a686d2b	N
5ad36226604f3c001a3fdf7f	E
5ad29df8d7d075001a429c3a	E
5a8464dd7cf838001a46a7dd	#
5ad13561645df0001a2d1171	N
5ad26921d7d075001a4292be	A
5a63b1657f3c80001a150b0d	#
5ad017ab77cf76001a68699b	N
5ad11e5a645df0001a2d0e24	A
5acf76e677cf76001a684e84	E
5a2e0d6df28ef0001a52674a	E
5a4e9da7755ab9001a10f539	A
5acd6ad707355d001abf4134	E
5a18d2529aa02b0018605ed8	A
5a65e0f1c2b11c001a425d9d	I
5ad36afc604f3c001a3fe13e	E
5ad3a0e1604f3c001a3fe9bd	A
5ad0ca55645df0001a2d036e	E
5ad17238645df0001a2d1bed	N
5a73c19342eae6001a3899ba	#
5ad0ea66645df0001a2d084a	E
