qid	reason
5ace9ff032bba1001ae4adae	E
5ace9ff032bba1001ae4adb1	E
5ace5f6b32bba1001ae4a455	N
5acea15032bba1001ae4add6	E
5ace618b32bba1001ae4a4ce	N
5ace618b32bba1001ae4a4d1	E
5ace627932bba1001ae4a4fd	E
5ace639232bba1001ae4a549	#
5ace639232bba1001ae4a54a	X
5acea2fa32bba1001ae4ae53	A
5acea2fa32bba1001ae4ae54	A
5acea2fa32bba1001ae4ae55	A
5acea2fa32bba1001ae4ae56	E
5acea2fa32bba1001ae4ae57	N
5acea55132bba1001ae4aec2	E
5ace667d32bba1001ae4a5a7	I
5acea5d732bba1001ae4aed6	A
5acea6ad32bba1001ae4aef8	N
5acea6ad32bba1001ae4aef9	A
5acea6ad32bba1001ae4aefb	E
5ace68d832bba1001ae4a5f0	A
5acea73b32bba1001ae4af0b	E
5acea73b32bba1001ae4af0e	E
5acea7e632bba1001ae4af20	N
5acea7e632bba1001ae4af22	X
5aceaa2032bba1001ae4af63	E
5aceaae532bba1001ae4af7f	E
5aceaae532bba1001ae4af80	E
5aceaae532bba1001ae4af83	N
5aceab9232bba1001ae4afb1	E
5aceab9232bba1001ae4afb2	I
5aceab9232bba1001ae4afb5	N
5aceac4a32bba1001ae4afbc	E
5aceac4a32bba1001ae4afbf	A
5aceacca32bba1001ae4afe3	N
5acead8732bba1001ae4b002	#
5acead8732bba1001ae4b003	#
5acead8732bba1001ae4b004	N
5ad3dcbf604f3c001a3ff418	#
5ad3e11b604f3c001a3ff4fb	E
5ad3e11b604f3c001a3ff4fc	#
5ad3e4e5604f3c001a3ff590	X
5ad3e5ce604f3c001a3ff5af	X
5ad3ec02604f3c001a3ff751	E
5ad3ec02604f3c001a3ff753	E
5ad3ec02604f3c001a3ff754	E
5ad3f3fd604f3c001a3ff925	#
5ad3f3fd604f3c001a3ff926	#
5ad3f5a5604f3c001a3ff99d	E
5ad3f69b604f3c001a3ff9ed	E
5ad3f69b604f3c001a3ff9f0	#
5ad3f96a604f3c001a3ffaba	#
5ad3ff29604f3c001a3ffc77	E
5ad3ff29604f3c001a3ffc7b	#
5ad4005e604f3c001a3ffccf	X
5ad40102604f3c001a3ffcf9	E
5ad40102604f3c001a3ffcfb	E
5ad4025e604f3c001a3ffd4f	E
5ad4025e604f3c001a3ffd51	#
5ad4025e604f3c001a3ffd52	#
5ad403ea604f3c001a3ffda5	E
5ad404f5604f3c001a3ffdfd	#
5ad407aa604f3c001a3ffeb4	E
5ad40858604f3c001a3ffee2	#
5ad40858604f3c001a3ffee3	E
5ad40959604f3c001a3fff3d	#
5ad40959604f3c001a3fff3e	E
5ad40a15604f3c001a3fff84	X
5ad40a15604f3c001a3fff85	X
5ad40a15604f3c001a3fff86	#
5ad41116604f3c001a4001e3	#
5ad41116604f3c001a4001e5	#
5ad41116604f3c001a4001e6	#
5ad414ce604f3c001a4002ba	E
5ad414ce604f3c001a4002bb	#
5ad41570604f3c001a4002f9	#
5ad41570604f3c001a4002fb	E
5ad416c5604f3c001a400351	E
5ad417d2604f3c001a4003b8	#
5ad417d2604f3c001a4003b9	E
5ad417d2604f3c001a4003ba	#
5ad418a2604f3c001a400416	E
5ad41aaa604f3c001a4004d6	E
5ad41e15604f3c001a400612	E
5ad41ff9604f3c001a4006d2	#
5ad421e9604f3c001a400796	#
5ad422af604f3c001a4007df	#
5ad422af604f3c001a4007e0	E
5ad422af604f3c001a4007e2	I
5ad425dd604f3c001a4008fe	#
5ad4272d604f3c001a400919	A
5ad4272d604f3c001a40091b	X
5ad4272d604f3c001a40091c	N
5ad428f1604f3c001a400922	E
5ad428f1604f3c001a400923	E
5ad42b72604f3c001a40092f	E
5ad42b72604f3c001a400930	E
5ad42c3c604f3c001a400943	E
5ad42d05604f3c001a40094c	E
5ad42d05604f3c001a40094e	#
5ad42ddc604f3c001a400955	E
5a57a32b770dc0001aeefca8	E
5a57a32b770dc0001aeefca9	E
5a57a32b770dc0001aeefcac	E
5a57aa22770dc0001aeefcbc	#
5a57aa22770dc0001aeefcbe	#
5a57b523770dc0001aeefce9	I
5a57bbd9770dc0001aeefd23	#
5a57bbd9770dc0001aeefd24	#
5a57bbd9770dc0001aeefd26	#
5a57bda2770dc0001aeefd36	E
5a57e0fb770dc0001aeefe60	#
5a57e0fb770dc0001aeefe61	E
5a57e25f770dc0001aeefe71	A
5a57e25f770dc0001aeefe72	A
5a57eb39770dc0001aeefebc	#
5a57eb39770dc0001aeefebd	#
5a57ec9d770dc0001aeefec8	#
5a57ee06770dc0001aeefed0	#
5a57ee06770dc0001aeefed2	#
5a57f2c0770dc0001aeefeec	E
5a57f2c0770dc0001aeefeef	#
5a57f473770dc0001aeefef6	#
5a57f473770dc0001aeefef7	A
5a580485770dc0001aeeff52	#
5a5806ac770dc0001aeeff5b	#
5a580827770dc0001aeeff60	E
5a580978770dc0001aeeff70	E
5a580978770dc0001aeeff71	E
5a580978770dc0001aeeff73	E
5a580ac8770dc0001aeeff84	#
5a580e33770dc0001aeeffa0	E
5a580f56770dc0001aeeffa9	E
5a581030770dc0001aeeffb0	E
5a581030770dc0001aeeffb2	E
5a581222770dc0001aeeffc8	E
5a581305770dc0001aeeffdd	E
5ad27a11d7d075001a4295d4	A
5ad27a68d7d075001a4295eb	E
5ad27ab8d7d075001a429622	I
5ad27ab8d7d075001a429624	N
5ad27b50d7d075001a42963e	N
5ad27b50d7d075001a429641	E
5ad27bb7d7d075001a429666	E
5ad27bb7d7d075001a429667	E
5ad27bb7d7d075001a429668	E
5ad27bb7d7d075001a429669	E
5ad27bb7d7d075001a42966a	N
5ad27cfdd7d075001a4296a0	N
5ad27cfdd7d075001a4296a1	A
5ad27cfdd7d075001a4296a2	N
5ad27d5fd7d075001a4296c6	N
5ad27d5fd7d075001a4296c8	E
5ad27de2d7d075001a4296d8	N
5ad27de2d7d075001a4296d9	E
5ad27e33d7d075001a429709	A
5ad27e33d7d075001a42970a	E
5ad27e33d7d075001a42970c	E
5ad27e9ad7d075001a42971c	E
5ad27f00d7d075001a429738	E
5ad27f00d7d075001a42973a	N
5ad28049d7d075001a4297b0	E
5ad28049d7d075001a4297b1	E
5ad280c1d7d075001a4297d0	E
5ad281a2d7d075001a429802	N
5ad281a2d7d075001a429804	I
5ad281a2d7d075001a429805	E
5ad282fed7d075001a42983d	N
5ad283a5d7d075001a429847	A
5ad283a5d7d075001a429849	A
5ad283a5d7d075001a42984a	E
5ad28416d7d075001a429862	A
5ad28416d7d075001a429864	E
5ad28515d7d075001a429888	N
5ad28515d7d075001a42988b	A
5ad28515d7d075001a42988c	E
5ad2858fd7d075001a4298a5	I
5ad2858fd7d075001a4298a6	E
5ad28656d7d075001a4298e0	A
5ad286a9d7d075001a4298f0	A
5ad287dbd7d075001a429924	A
5ad287dbd7d075001a429925	A
5ad287dbd7d075001a429927	N
5ad2886ed7d075001a429949	E
5ad2886ed7d075001a42994b	E
5ad2886ed7d075001a42994c	N
5ad288c3d7d075001a429966	E
5ad288c3d7d075001a42996a	A
5ad28932d7d075001a429978	N
5ad28932d7d075001a42997c	E
5ad289a4d7d075001a42998c	N
5ad28a70d7d075001a4299b8	N
5ad28a70d7d075001a4299bb	N
5ad28abdd7d075001a4299c2	E
5ad28abdd7d075001a4299c4	N
5ad28abdd7d075001a4299c5	A
5ad28b30d7d075001a4299e2	I
5ad28ba5d7d075001a4299e9	E
5ad28c20d7d075001a4299f2	N
5ad28c20d7d075001a4299f3	A
5ad28cbcd7d075001a429a18	#
5ad28d34d7d075001a429a20	E
5ad28d34d7d075001a429a22	E
5ad28dcdd7d075001a429a36	N
5ad28dcdd7d075001a429a37	N
5ad28eddd7d075001a429a5c	E
5ad29069d7d075001a429a94	N
5ad29069d7d075001a429a96	#
5acf550877cf76001a684ba1	#
5acf550877cf76001a684ba2	N
5acf573d77cf76001a684bb5	N
5acf573d77cf76001a684bb7	A
5acf573d77cf76001a684bb8	A
5acf588577cf76001a684bd6	E
5acf58ec77cf76001a684be9	#
5acf594b77cf76001a684bf2	A
5acf59a177cf76001a684bfb	E
5acf59a177cf76001a684bfc	N
5acf5a1477cf76001a684c06	N
5acf5a1477cf76001a684c07	A
5acf5b8177cf76001a684c22	E
5acf5b8177cf76001a684c25	A
5acf5c7f77cf76001a684c30	A
5acf5ce077cf76001a684c42	N
5acf5ce077cf76001a684c43	A
5acf5def77cf76001a684c55	A
5acf5e4377cf76001a684c69	E
5acf5e9177cf76001a684c86	A
5acf5e9177cf76001a684c8a	A
5acf659277cf76001a684d58	N
5acf659277cf76001a684d5a	A
5acf66ba77cf76001a684d6d	N
5acf66ba77cf76001a684d6f	A
5acf670e77cf76001a684d7a	N
5acf675677cf76001a684d80	N
5acf675677cf76001a684d81	N
5acf67a277cf76001a684d8b	N
5acf67a277cf76001a684d8d	E
5acf67fb77cf76001a684d95	N
5acf688377cf76001a684d9f	N
5acf688377cf76001a684da0	A
5acf68cf77cf76001a684da8	A
5acf68cf77cf76001a684da9	N
5acf68cf77cf76001a684dac	A
5acf695777cf76001a684db4	A
5acf742d77cf76001a684e51	A
5acf742d77cf76001a684e54	N
5acf762a77cf76001a684e64	N
5acf762a77cf76001a684e65	N
5acf762a77cf76001a684e66	N
5acf762a77cf76001a684e68	A
5acf76e677cf76001a684e82	#
5acf774677cf76001a684e8c	A
5acf774677cf76001a684e8f	N
5acf7a0977cf76001a684ef4	A
5acf922c77cf76001a6852c6	N
5acf928b77cf76001a6852de	N
5acf928b77cf76001a6852e2	A
5a10f33e06e79900185c3482	N
5a10f78906e79900185c3495	E
5a10f99606e79900185c349e	E
5a10f99606e79900185c349f	I
5a10fb8c06e79900185c34ab	A
5a1100a806e79900185c34c3	#
5a1100a806e79900185c34c4	#
5a1100a806e79900185c34c6	E
5a1105a106e79900185c34df	#
5a1105a106e79900185c34e1	E
5a1105a106e79900185c34e3	E
5a1106b606e79900185c34e9	E
5a1106b606e79900185c34ec	E
5a1106b606e79900185c34ed	N
5a1107e006e79900185c34f4	A
5a1107e006e79900185c34f6	E
5a1109b106e79900185c3505	E
5a110aab06e79900185c350e	E
5a110aab06e79900185c350f	#
5a110ff906e79900185c3515	E
5a110ff906e79900185c3516	N
5a110ff906e79900185c3518	#
5a11132706e79900185c352d	#
5a11132706e79900185c3531	#
5a35755b788daf001a5f8600	E
5a35755b788daf001a5f8601	A
5a357645788daf001a5f8609	E
5a3584be788daf001a5f8614	A
5a3584be788daf001a5f8615	A
5a358613788daf001a5f861b	A
5a359966788daf001a5f862e	#
5a359966788daf001a5f862f	A
5a359966788daf001a5f8630	E
5a359abb788daf001a5f8636	A
5a359abb788daf001a5f8637	A
5a35aa71788daf001a5f8642	A
5a35bbcb788daf001a5f864a	E
5a35be5b788daf001a5f8652	A
5a35bfd5788daf001a5f8658	#
5a35c193788daf001a5f8661	E
5a35c60c788daf001a5f8669	N
5a35c60c788daf001a5f866a	I
5a35ccc8788daf001a5f867b	A
5a35d292788daf001a5f8692	A
5a35d292788daf001a5f8694	E
5a35d292788daf001a5f8695	E
5a35d570788daf001a5f869c	A
5a35d653788daf001a5f86a1	A
5a35d763788daf001a5f86a9	#
5a732bc553a187001ae6312a	E
5a732ca953a187001ae63131	E
5a732fdf53a187001ae63152	#
5a7330e253a187001ae6315c	A
5a73416a53a187001ae6316e	#
5a7342b453a187001ae63179	#
5a73438253a187001ae63183	#
5a73438253a187001ae63184	E
5a73438253a187001ae63185	E
5a73563b53a187001ae63195	I
5a7356c553a187001ae6319f	X
5a7356c553a187001ae631a0	E
5a7356c553a187001ae631a2	E
5a73576653a187001ae631ab	E
5a73576653a187001ae631ad	E
5a736fc553a187001ae631b5	E
5a736fc553a187001ae631b7	E
5a7371a353a187001ae631c8	X
5a73735353a187001ae631d1	E
5a73746653a187001ae631de	E
5a7375a953a187001ae631e5	E
5a7375a953a187001ae631e7	I
5a7375a953a187001ae631e8	E
5a7376ae53a187001ae631f1	E
5a7376ae53a187001ae631f3	E
5a73790853a187001ae631fc	E
5a73865253a187001ae6321b	E
5a73877453a187001ae63225	E
5a86ee5f1d3cee001a6a1033	N
5a86efa61d3cee001a6a103a	I
5a86efa61d3cee001a6a103b	#
5a86f02b1d3cee001a6a1044	E
5a86f02b1d3cee001a6a1047	N
5a86f0d51d3cee001a6a104e	A
5a86f0d51d3cee001a6a1052	E
5a86f15c1d3cee001a6a1058	E
5a86f1de1d3cee001a6a1064	E
5a86f28a1d3cee001a6a106c	E
5a86f28a1d3cee001a6a106e	N
5a8708c71d3cee001a6a1076	N
5a870c111d3cee001a6a108a	N
5a870c111d3cee001a6a108b	E
5a870e411d3cee001a6a10aa	E
5a870ff61d3cee001a6a10b2	E
5a870ff61d3cee001a6a10b4	N
5a870ff61d3cee001a6a10b5	A
5a871acf1d3cee001a6a10d2	A
5a871df11d3cee001a6a10e2	N
5a871df11d3cee001a6a10e4	E
5a871df11d3cee001a6a10e6	E
5a871fcb1d3cee001a6a10f7	E
5a8720c81d3cee001a6a1100	E
5a8720c81d3cee001a6a1101	E
5a872ddc1d3cee001a6a110c	E
5a87300c1d3cee001a6a1115	N
5a87300c1d3cee001a6a1117	E
5a87323e1d3cee001a6a111e	E
5a87323e1d3cee001a6a1120	E
5a87323e1d3cee001a6a1121	E
5a8733c71d3cee001a6a112b	E
5a873e5c1d3cee001a6a1131	N
5a873f7f1d3cee001a6a113a	E
5a873f7f1d3cee001a6a113c	E
5a873f7f1d3cee001a6a113e	E
5a87418c1d3cee001a6a114f	E
5a87418c1d3cee001a6a1150	E
5ad40e6f604f3c001a400113	A
5ad40e6f604f3c001a400115	A
5ad40ef3604f3c001a400144	E
5ad40ef3604f3c001a400146	A
5ad40f32604f3c001a400155	A
5ad40f9c604f3c001a400172	X
5ad40f9c604f3c001a400175	A
5ad40ff5604f3c001a400185	#
5ad40ff5604f3c001a400186	#
5ad40ff5604f3c001a400187	N
5ad41029604f3c001a40018d	N
5ad41029604f3c001a40018f	A
5ad4105d604f3c001a4001a3	A
5ad41097604f3c001a4001b3	#
5ad410c7604f3c001a4001c7	#
5ad410fa604f3c001a4001da	X
5ad410fa604f3c001a4001dc	A
5ad410fa604f3c001a4001dd	N
5ad41158604f3c001a4001fb	N
5ad41158604f3c001a4001fc	A
5ad41158604f3c001a4001fe	A
5ad41158604f3c001a4001ff	A
5ad4124d604f3c001a400236	X
5ad4124d604f3c001a400239	N
5ad41313604f3c001a40025b	A
5ad41313604f3c001a40025e	A
5ad41426604f3c001a40028d	A
5ad41473604f3c001a40029f	A
5ad414a1604f3c001a4002a8	E
5ad414d2604f3c001a4002c1	E
5ad414d2604f3c001a4002c2	N
5ad414d2604f3c001a4002c3	A
5ad41512604f3c001a4002dd	N
5ad41512604f3c001a4002de	E
5ad41549604f3c001a4002f2	N
5ad41573604f3c001a400304	#
5ad4160b604f3c001a400332	A
5ad4160b604f3c001a400333	A
5ad416d9604f3c001a40035b	A
5ad416d9604f3c001a40035e	A
5ad416d9604f3c001a40035f	N
5ad4171c604f3c001a400377	#
5ad4171c604f3c001a400379	N
5ad4175f604f3c001a400396	A
5ad417a0604f3c001a4003a8	A
5ad417a0604f3c001a4003aa	A
5ad417da604f3c001a4003c3	A
5ad4180c604f3c001a4003d3	E
5ad41874604f3c001a4003fb	E
5ad418c6604f3c001a40041e	N
5ad418c6604f3c001a400420	A
5ad418c6604f3c001a400421	A
5ad41909604f3c001a40043b	A
5ad41909604f3c001a40043c	A
5ad41909604f3c001a40043d	A
5ad4194f604f3c001a400459	A
5ad419c7604f3c001a40047b	N
5ad419f5604f3c001a400489	N
5ad419f5604f3c001a40048a	N
5ad419f5604f3c001a40048b	N
5ad419f5604f3c001a40048c	N
5ad41a2c604f3c001a4004ad	#
5ad41a2c604f3c001a4004ae	#
5ad41a64604f3c001a4004b7	N
5ad41a64604f3c001a4004b9	A
5ad41aa1604f3c001a4004cb	X
5ad41add604f3c001a4004f3	N
5ad41b1b604f3c001a400508	N
5ad41b1b604f3c001a400509	#
5ad41b58604f3c001a40051a	E
5ad41b7f604f3c001a40052e	N
5a8c7792fd22b3001a8d8861	N
5a8c7792fd22b3001a8d8863	N
5a8c7a93fd22b3001a8d88b0	N
5a8c7a93fd22b3001a8d88b1	A
5a8c7ba2fd22b3001a8d88e9	I
5a8c7ba2fd22b3001a8d88ea	E
5a8c7d6ffd22b3001a8d8923	#
5a8c7d6ffd22b3001a8d8925	A
5a8c802dfd22b3001a8d8954	E
5a8c802dfd22b3001a8d8957	E
5a8c802dfd22b3001a8d8958	E
5a8c81c9fd22b3001a8d898e	A
5a8c81c9fd22b3001a8d898f	N
5a8c8cd0fd22b3001a8d8a9d	N
5a8c8cd0fd22b3001a8d8aa0	N
5a8c8ee4fd22b3001a8d8aeb	E
5a8c95adfd22b3001a8d8b90	E
5a8c95adfd22b3001a8d8b94	A
5a8c972afd22b3001a8d8ba5	E
5a8c972afd22b3001a8d8ba7	E
5a8c972afd22b3001a8d8ba8	E
5a8c9999fd22b3001a8d8bba	A
5a8c9b1bfd22b3001a8d8bc3	E
5a8c9c73fd22b3001a8d8bd6	N
5a8c9c73fd22b3001a8d8bd7	N
5a8c9c73fd22b3001a8d8bd9	E
5a8c9c73fd22b3001a8d8bda	#
5a8c9db6fd22b3001a8d8be3	N
5a8c9f9afd22b3001a8d8bf6	E
5a8c9f9afd22b3001a8d8bf7	E
5a8ca135fd22b3001a8d8c31	N
5a8ca135fd22b3001a8d8c34	A
5a8ca265fd22b3001a8d8c59	#
5a8ca265fd22b3001a8d8c5a	A
5a8ca265fd22b3001a8d8c5b	A
5a8ca3bcfd22b3001a8d8c8a	E
5a8ca3bcfd22b3001a8d8c8c	E
5a8ca3bcfd22b3001a8d8c8d	E
5a8ca6fffd22b3001a8d8cc8	A
5a8ca9bffd22b3001a8d8cef	A
5a8ca9bffd22b3001a8d8cf2	E
5a8cbf6bfd22b3001a8d8df1	N
5a8cbf6bfd22b3001a8d8df2	N
5a8cbf6bfd22b3001a8d8df3	N
5a8cc184fd22b3001a8d8e0f	N
5a8cc184fd22b3001a8d8e11	N
5a8cc4e3fd22b3001a8d8e2d	N
5a8cc5d5fd22b3001a8d8e3e	A
5a8cc5d5fd22b3001a8d8e41	E
5a8cc7d9fd22b3001a8d8e52	A
5a8cc7d9fd22b3001a8d8e54	#
5a8ccb6cfd22b3001a8d8e87	I
5a8cccd9fd22b3001a8d8e9a	N
5a8cccd9fd22b3001a8d8e9b	E
5a8cccd9fd22b3001a8d8e9c	E
5a8cd194fd22b3001a8d8eec	A
5a8cd42afd22b3001a8d8f10	#
5a8cd42afd22b3001a8d8f12	E
5a6fb1d08abb0b001a675f52	I
5a6fb1d08abb0b001a675f53	E
5a6fb2cc8abb0b001a675f5b	E
5a6fb2cc8abb0b001a675f5d	E
5a6fb4b28abb0b001a675f66	I
5a6fb4b28abb0b001a675f69	I
5a6fb5868abb0b001a675f6f	I
5a6fb5868abb0b001a675f71	E
5a6fb5868abb0b001a675f72	#
5a6fb5868abb0b001a675f73	I
5a6fc41b8abb0b001a675f7b	I
5a6fd5978abb0b001a675f8d	I
5a6fd5978abb0b001a675f8f	E
5a6fd6388abb0b001a675f99	I
5a6fd6dd8abb0b001a675fa2	I
5a6fd6dd8abb0b001a675fa5	E
5a6fd77e8abb0b001a675fad	E
5a6fd77e8abb0b001a675faf	I
5a6fd9668abb0b001a675fb6	I
5a6fd9668abb0b001a675fb8	#
5a6fdbdd8abb0b001a675fbf	A
5a6fdbdd8abb0b001a675fc0	#
5a6fdbdd8abb0b001a675fc2	#
5a6fdc978abb0b001a675fcb	E
5a6fdc978abb0b001a675fcc	#
5a6fdc978abb0b001a675fcd	E
5a6fdd4c8abb0b001a675fd4	I
5a6fdd4c8abb0b001a675fd7	I
5a6fddda8abb0b001a675fde	I
5a6fe0258abb0b001a675fe8	#
5a6fe0258abb0b001a675feb	E
5a6fe0cc8abb0b001a675ff4	A
5a6fe0cc8abb0b001a675ff5	I
5a6fe1888abb0b001a675ffc	N
5a6fe2658abb0b001a676005	E
5a6fe2658abb0b001a676006	E
5a6fe2ed8abb0b001a676013	E
5a6fe4268abb0b001a676019	A
5a6fe5818abb0b001a676024	E
5a6fe5818abb0b001a676025	E
5a6fe5818abb0b001a676027	E
5a6fe7618abb0b001a67602f	E
5a6fe8a58abb0b001a676043	N
5a6fe93f8abb0b001a67604b	X
5a6fe93f8abb0b001a67604d	E
5a6fea3b8abb0b001a676055	A
5a6fea3b8abb0b001a676059	#
5a3161e4e4dcb1001abb22a0	A
5a3161e4e4dcb1001abb22a3	N
5a3162b1e4dcb1001abb22ab	E
5a3162b1e4dcb1001abb22ac	E
5a316427e4dcb1001abb22b7	#
5a3165aee4dcb1001abb22bd	A
5a31674ae4dcb1001abb22c5	A
5a31674ae4dcb1001abb22c7	N
5a3168b7e4dcb1001abb22cf	I
5a3168b7e4dcb1001abb22d0	I
5a316b4fe4dcb1001abb22d8	I
5a316c04e4dcb1001abb22e6	A
5a316d78e4dcb1001abb22f1	A
5a3172cce4dcb1001abb230d	A
5a31745be4dcb1001abb231e	A
5a31745be4dcb1001abb2321	A
5a3175a5e4dcb1001abb2328	A
5a3175a5e4dcb1001abb2329	N
5a31766ae4dcb1001abb2330	N
5a31766ae4dcb1001abb2331	A
5a31766ae4dcb1001abb2333	A
5a3177afe4dcb1001abb2339	A
5a3177afe4dcb1001abb233b	I
5a317af1e4dcb1001abb2350	N
5a317af1e4dcb1001abb2353	A
5a317cbee4dcb1001abb2363	N
5a317cbee4dcb1001abb2364	N
5a317f23e4dcb1001abb2377	E
5a317fafe4dcb1001abb2381	N
5a318122e4dcb1001abb2386	A
5a318122e4dcb1001abb2387	#
5a318122e4dcb1001abb2388	A
5a3181d0e4dcb1001abb238e	N
5a3baf813ff257001ab8445f	E
5a3bb3df3ff257001ab8446a	E
5a3bb3df3ff257001ab8446c	E
5a3bba523ff257001ab84476	#
5a3bba523ff257001ab84477	N
5a3bc83c3ff257001ab8447e	A
5a3bd79ccc5d22001a521bbf	I
5a3bd79ccc5d22001a521bc1	#
5a3bda68cc5d22001a521bc8	X
5a3bda68cc5d22001a521bcc	#
5a3bdb9ecc5d22001a521bd2	#
5a3be161cc5d22001a521bec	X
5a3be161cc5d22001a521bed	I
5a3beef2cc5d22001a521c32	A
5a3beef2cc5d22001a521c33	A
5a3beef2cc5d22001a521c35	X
5a3bf824cc5d22001a521c79	#
5a3bfa0acc5d22001a521c88	N
5a3bfa0acc5d22001a521c8a	N
5a3c00a4cc5d22001a521cf2	E
5a3c0190cc5d22001a521d06	#
5a3c02cbcc5d22001a521d18	A
5a3c02cbcc5d22001a521d1c	A
5a3c041bcc5d22001a521d35	I
5a3c041bcc5d22001a521d36	E
5a3c0535cc5d22001a521d3d	E
5a3c0535cc5d22001a521d3e	E
5a3c0535cc5d22001a521d3f	X
5a3c0860cc5d22001a521d55	E
5a3c09b8cc5d22001a521d5d	A
5a3c09b8cc5d22001a521d5e	E
5a3c0aabcc5d22001a521d64	E
5a3c0aabcc5d22001a521d65	N
5a3c0aabcc5d22001a521d66	#
5a8c6b60fd22b3001a8d8757	E
5a8c6b60fd22b3001a8d875a	I
5a8c6e36fd22b3001a8d879d	E
5a8c6f68fd22b3001a8d87b0	I
5a8c6f68fd22b3001a8d87b3	E
5a8c70f0fd22b3001a8d87d4	E
5a8c70f0fd22b3001a8d87d6	A
5a8c740cfd22b3001a8d880b	E
5a8c753efd22b3001a8d8823	E
5a8c773cfd22b3001a8d884d	E
5a8c773cfd22b3001a8d884e	I
5a8c7850fd22b3001a8d8876	E
5a8c7970fd22b3001a8d8896	E
5a8c7970fd22b3001a8d8898	E
5a8c7ac0fd22b3001a8d88c6	I
5a8c7ac0fd22b3001a8d88c7	I
5a8c819efd22b3001a8d8986	E
5a8c8349fd22b3001a8d89c4	E
5a8c8349fd22b3001a8d89c5	E
5a8c8349fd22b3001a8d89c7	A
5a8c858dfd22b3001a8d89f0	E
5a8c8707fd22b3001a8d8a0f	E
5a8c8707fd22b3001a8d8a10	E
5a8c8707fd22b3001a8d8a12	E
5a8c89b3fd22b3001a8d8a41	E
5a8c89b3fd22b3001a8d8a42	E
5a8c8b43fd22b3001a8d8a78	E
5a8c93b2fd22b3001a8d8b89	E
5a8c96d5fd22b3001a8d8b9b	E
5a8c9919fd22b3001a8d8bae	E
5a8c9919fd22b3001a8d8bb0	E
5a8c9c14fd22b3001a8d8bcc	E
5a8c9c14fd22b3001a8d8bd0	E
5a8c9ea4fd22b3001a8d8bee	I
5a8ca048fd22b3001a8d8c13	E
5a8ca048fd22b3001a8d8c14	E
5a8ca048fd22b3001a8d8c15	E
5a8ca959fd22b3001a8d8ce5	E
5a8ca959fd22b3001a8d8ce6	E
5a8cae39fd22b3001a8d8d20	E
5a8cae39fd22b3001a8d8d23	E
5a8cb110fd22b3001a8d8d49	I
5a8cb110fd22b3001a8d8d4c	N
5a8cb426fd22b3001a8d8d71	E
5a8cb426fd22b3001a8d8d72	N
5a8cb426fd22b3001a8d8d74	E
5a8cb61ffd22b3001a8d8d8e	#
5a8cb61ffd22b3001a8d8d8f	E
5a7f79a448f7d9001a06378b	A
5a7f79a448f7d9001a06378c	N
5a7f7df448f7d9001a063795	#
5a7f7df448f7d9001a063796	A
5a7f8ed348f7d9001a0637a3	#
5a7f8ed348f7d9001a0637a4	#
5a7f8ed348f7d9001a0637a6	N
5a7f90fe48f7d9001a0637ac	E
5a7f90fe48f7d9001a0637ad	#
5a7f90fe48f7d9001a0637af	#
5a7fa67948f7d9001a0637da	I
5a7fabd548f7d9001a0637ed	E
5a7fb0f18f0597001ac0007d	X
5a7fb0f18f0597001ac0007e	E
5a7fb2f28f0597001ac00086	N
5a7fb6be8f0597001ac0008c	A
5a7fb6be8f0597001ac0008d	I
5a7fba588f0597001ac00095	I
5a7fba588f0597001ac00097	I
5a7fbfe88f0597001ac0009d	X
5a7fbfe88f0597001ac0009f	#
5a7fbfe88f0597001ac000a0	X
5a7fc8148f0597001ac000bb	#
5a7fc8148f0597001ac000bc	#
5a7fca3f8f0597001ac000cd	A
5a7fca3f8f0597001ac000ce	E
5a7fca3f8f0597001ac000cf	E
5a8c75a2fd22b3001a8d883c	A
5a8c75a2fd22b3001a8d883d	A
5a8c7669fd22b3001a8d8843	I
5a8c7669fd22b3001a8d8846	A
5a8c77bffd22b3001a8d886a	A
5a8c77bffd22b3001a8d886c	A
5a8c7889fd22b3001a8d887d	E
5a8c7889fd22b3001a8d887f	E
5a8c7aaafd22b3001a8d88ba	A
5a8c7b39fd22b3001a8d88dc	A
5a8c7ba9fd22b3001a8d88f1	#
5a8c7ba9fd22b3001a8d88f2	N
5a8c7ba9fd22b3001a8d88f3	A
5a8c7cd4fd22b3001a8d8913	A
5a8c7df1fd22b3001a8d892c	N
5a8c7df1fd22b3001a8d892e	A
5a8c7df1fd22b3001a8d892f	A
5a8c7e7dfd22b3001a8d8942	E
5a8c7f23fd22b3001a8d894d	N
5a8c8067fd22b3001a8d8962	A
5a8c820dfd22b3001a8d89a3	A
5a8c8277fd22b3001a8d89ab	N
5a8c82ecfd22b3001a8d89bd	A
5a8c82ecfd22b3001a8d89be	N
5a8c838bfd22b3001a8d89cf	E
5a8c89eafd22b3001a8d8a54	A
5a8c8ad7fd22b3001a8d8a71	I
5a8c8ad7fd22b3001a8d8a72	E
5a8c8c47fd22b3001a8d8a94	N
5a8c8c47fd22b3001a8d8a95	A
5a8c8d2cfd22b3001a8d8aa9	E
5a8c8e01fd22b3001a8d8aca	X
5a8c8e01fd22b3001a8d8acc	N
5a8c8e01fd22b3001a8d8acd	E
5a8c8edefd22b3001a8d8ae0	#
5a8c8edefd22b3001a8d8ae1	E
5a8c8fa5fd22b3001a8d8b04	A
